,Link_ID,FID,length
853,521,6428,0.1606601913163958
854,522,6428,0.03336570441240804
855,523,6428,0.015997041071189037
856,524,6428,0.10276136102352688
857,525,6428,0.025661772625338468
858,528,6428,0.028215222509973614
859,529,6428,0.09205709548510327
860,535,6428,6.103653557424004e-05
861,554,6428,0.1135314994143838
862,555,6428,0.13799822087747884
863,564,6428,0.1290387362257799
864,565,6428,0.012790018340401837
865,616,6428,0.1669550603024751
866,617,6428,0.034568289842002636
867,618,6428,0.010263110109001215
868,619,6428,0.01885986688658887
869,620,6428,0.006619671012838715
870,621,6428,0.07637403329788996
871,622,6428,0.06065370838018326
872,623,6428,0.01821307420880874
873,624,6428,0.0860123813600022
874,625,6428,0.5729586094317118
875,626,6428,0.03399830486443463
876,627,6428,0.08547386594551037
877,628,6428,0.035675081491768915
878,629,6428,0.005361634790302741
879,630,6428,0.10144424722366585
880,631,6428,0.17289685791150042
881,632,6428,0.11671788930592104
882,633,6428,0.03668524199708923
883,634,6428,0.014163144973139525
884,635,6428,0.011939639603005536
885,636,6428,0.015365690971981654
886,637,6428,0.07341611166709056
887,639,6428,0.09927576850871106
888,640,6428,0.3013398291254605
889,641,6428,0.02336552318618916
890,642,6428,0.21328816170239892
891,643,6428,0.15003906606089581
892,644,6428,0.0977188499884751
893,645,6428,0.40351771140465187
894,646,6428,0.03483836244249239
895,647,6428,0.00551659719598724
896,648,6428,0.011820612033713226
897,649,6428,0.029464338461870753
898,691,6428,0.0376136280182532
899,692,6428,0.007558741648259612
900,693,6428,0.031570168798353254
901,698,6428,0.013350634139750165
902,699,6428,0.06541590156471774
903,702,6428,0.013394602854287976
904,703,6428,0.02292659649883629
905,746,6428,0.01781849132391249
906,747,6428,0.025976028149695195
907,748,6428,0.09707454194590424
908,749,6428,0.010092553607690194
909,750,6428,0.012032938992015513
910,751,6428,0.030917859572050965
911,752,6428,0.042458507581645884
912,753,6428,0.03911157844056082
913,754,6428,0.03469600885070886
914,755,6428,0.05474607212265104
915,756,6428,0.02104712086314251
916,757,6428,0.1018019997668167
917,758,6428,0.011538909953142168
918,759,6428,0.005082904082963119
919,760,6428,0.0942210395191718
920,761,6428,0.034162791757566986
921,762,6428,0.12228654063681256
922,803,6428,0.023393163194312137
923,810,6428,0.03196264826384868
924,933,6428,0.08437030646258563
925,935,6428,0.19531101212501256
926,971,6428,0.06632433142600255
927,973,6428,0.0059189126326574205
928,978,6428,0.02768533141465947
929,984,6428,0.00591352302458325
930,987,6428,0.029943747350778597
931,988,6428,0.020507042821261014
932,989,6428,0.025164996667803176
933,990,6428,0.08143891507099625
934,1034,6428,0.060861599915365217
935,1036,6428,0.37035373261567545
936,1045,6428,0.1348540912673409
937,1066,6428,0.43648491359808794
938,1067,6428,0.005524737394499296
939,1070,6428,0.28237590448113337
940,1077,6428,0.3064542503023285
941,1079,6428,0.10387434505268135
942,1090,6428,0.08810508592053272
943,1092,6428,0.14843450621777451
944,1094,6428,0.05657596648145226
945,1103,6428,0.040877942244114486
946,1112,6428,0.03548992701275805
947,1114,6428,0.5054291171428822
948,1115,6428,0.020688129280882886
949,1116,6428,0.024369062447652474
950,1134,6428,0.03356185678675179
951,1140,6428,0.03491657133304696
952,1141,6428,0.051865019554914044
953,1149,6428,0.00470420460396875
954,1152,6428,0.13927795444422514
955,1160,6428,0.029588487149384363
956,1193,6428,0.012562777939320995
957,1194,6428,0.026737123399766992
958,1195,6428,0.010071675558640147
959,1196,6428,0.0050076561615938755
960,1209,6428,0.05043299903191361
961,1230,6428,0.22306263210693345
962,1231,6428,0.015820059238034704
963,1234,6428,0.08714744210215068
964,1243,6428,0.1002592475475884
965,1270,6428,0.08303453656067243
966,1272,6428,0.04119534934026972
967,1273,6428,0.01113036565208353
968,1276,6428,0.14997879908466671
969,1280,6428,0.009324240331805463
970,1287,6428,0.014670454809502758
971,1303,6428,0.010725399328411381
972,1304,6428,0.038505002544391
973,1305,6428,0.22004073943030594
974,1306,6428,0.0784956216009362
975,1307,6428,0.055498761658777915
976,1308,6428,0.010165781594978184
977,1309,6428,0.02702344900872161
978,1310,6428,0.08173060578953081
979,1311,6428,0.06714387399657833
980,1312,6428,0.06833633276930119
981,1313,6428,0.20216898989420667
982,1314,6428,0.13893102798308543
983,1315,6428,0.1137697871231932
984,1316,6428,0.3619301233875765
985,1317,6428,0.1340484493385867
986,1318,6428,0.11125743991879429
987,1329,6428,0.04642863851756673
988,1330,6428,0.03571208723254341
989,1331,6428,0.008715382102711847
990,1332,6428,0.16621664476237238
991,1340,6428,0.03454088049930974
992,1400,6428,0.014449104665245465
993,1423,6428,0.02980318441567944
994,1427,6428,0.037968675913026835
995,1428,6428,0.02400494274047956
996,1431,6428,0.11349203921555474
997,1433,6428,0.04725172108361096
998,1436,6428,0.03438988977790534
999,1451,6428,0.003937733484715079
1000,1458,6428,0.014147554921798209
1001,1459,6428,0.011556996818426684
1002,1460,6428,0.0059230042525596745
1003,1461,6428,0.042711795036112936
1004,1462,6428,0.1177049934396561
1005,1463,6428,0.02889459282760933
1006,1464,6428,0.06829409374703509
1007,1465,6428,0.1017319985143466
1008,1466,6428,0.09671845445999044
1009,1467,6428,0.1305130403701842
1010,1468,6428,0.06500454437957752
1011,1469,6428,0.014005076938175659
1012,1471,6428,0.010600788234907413
1013,1517,6428,0.01267477411074381
1014,1519,6428,0.03329263103050454
1015,1520,6428,0.08958851649899174
1016,1534,6428,0.042375078509301285
1017,1538,6428,0.049471696836198086
1018,1552,6428,0.018938368390325738
1019,1569,6428,0.16082688727290184
1020,1570,6428,0.2515016573581276
1021,1571,6428,0.015495333504505967
1022,1572,6428,0.16057919276460703
1023,1573,6428,0.027993129474789956
1024,1574,6428,0.03076798643804268
1025,1575,6428,0.012677768031487844
1026,1579,6428,0.10188833906103728
1027,1580,6428,0.10715437423525956
1028,1581,6428,0.14020849276899597
1029,1582,6428,0.29888580361339434
1030,1583,6428,0.04694295555143953
1031,1584,6428,0.0420821917024658
1032,1585,6428,0.1505541656862513
1033,1586,6428,0.06149173147174126
1034,1587,6428,0.16923595887557358
1035,1588,6428,0.167110317409589
1036,1589,6428,0.1778775101864099
1037,1590,6428,0.135588062385265
1038,1591,6428,0.29317558096487595
1039,1592,6428,0.22854111667920576
1040,1593,6428,0.31522519736086374
1041,1594,6428,0.14735103256525092
1042,1595,6428,0.1668205416948839
1043,1596,6428,0.05514453062741722
1044,1597,6428,0.3896915925205068
1045,1599,6428,0.32713634221174326
1046,1600,6428,0.05151948025739724
1047,1601,6428,0.07654624556996761
1048,1602,6428,0.14622830311167673
1049,1603,6428,0.05686178369274871
1050,1604,6428,0.23446035473812918
1051,1605,6428,0.020311863414979935
1052,1606,6428,0.2703857271390854
1053,1607,6428,0.08095144918039492
1054,2201,6428,1.10044679911538
1055,56,6306,0.001955062394364685
1056,208,6306,0.029627519133265664
1057,356,6306,0.034257445215916144
1058,357,6306,0.02779574330370025
1059,409,6306,0.013928222883287525
1060,411,6306,0.006336886344551612
1061,428,6306,0.12585917994673426
1062,509,6306,0.11784592738988049
1063,542,6306,0.055610932924802216
1064,552,6306,0.037763320639614545
1065,711,6306,0.04732978230519671
1066,742,6306,0.010170300827144456
1067,743,6306,0.04772615350242109
1068,744,6306,0.007688549023223325
1069,745,6306,0.011664229620309961
1070,800,6306,0.027940706905706256
1071,801,6306,0.057307533355010855
1072,802,6306,0.11020851054591621
1073,931,6306,0.06016565306090978
1074,932,6306,0.014340213644523165
1075,937,6306,0.08858789056452374
1076,951,6306,0.14955170015377356
1077,953,6306,0.013750300517491734
1078,974,6306,0.04404952870449348
1079,1032,6306,0.036087890603908705
1080,1128,6306,0.1361910264776594
1081,1187,6306,0.07805479353424959
1082,1205,6306,0.0065411913863494845
1083,1211,6306,0.07213965167793407
1084,1235,6306,0.011652397133861011
1085,1236,6306,0.02436711492736923
1086,1238,6306,0.12491478692463491
1087,1239,6306,0.036397418860307125
1088,1240,6306,0.016600587877114766
1089,1241,6306,0.010345571108966237
1090,1248,6306,0.0477985373967486
1091,1499,6306,0.06954824594406411
1092,1500,6306,0.02460186373840474
1093,1608,6306,0.1997353188148932
1094,1609,6306,0.3244336333221633
1095,1610,6306,0.22489723349605223
1096,1611,6306,0.14611958801848932
1097,1612,6306,0.3097454429907939
1098,1638,6306,0.2191370647895377
1099,1809,6306,0.6841126713810673
1100,1816,6306,2.771411638863051
1101,1817,6306,1.113192890322394
1102,1822,6306,0.3827296640227402
1103,1823,6306,3.7087188617163687
1104,2200,6306,2.1938988873066183
1105,2209,6306,1.4876706882259458
1106,2211,6306,3.336767847447641
1107,56,6426,0.15220138334771743
1108,94,6426,0.009824021487555568
1109,96,6426,0.005796643848990929
1110,114,6426,0.02744960790255522
1111,115,6426,0.09603389585823546
1112,118,6426,0.032597031107973656
1113,133,6426,0.013347150065501983
1114,136,6426,0.017375447560973818
1115,155,6426,0.135699596653409
1116,156,6426,0.20575400933632929
1117,164,6426,0.07964439999378732
1118,172,6426,0.1495306584531014
1119,183,6426,0.018418217995172362
1120,190,6426,0.15461172340966195
1121,192,6426,0.07594877628195665
1122,194,6426,0.08603501754569262
1123,197,6426,0.1298359515461363
1124,199,6426,0.023358842567694462
1125,200,6426,0.09719612586324552
1126,201,6426,0.2485518908069646
1127,202,6426,0.1585514359972933
1128,203,6426,0.04344089454402336
1129,205,6426,0.513603074522593
1130,206,6426,0.06935424272521494
1131,208,6426,0.056698252733453594
1132,213,6426,0.018510188679714826
1133,226,6426,0.026788569274489967
1134,230,6426,0.30226467699306164
1135,231,6426,0.0653128495848243
1136,233,6426,0.009618290539071163
1137,235,6426,0.07658569166632744
1138,249,6426,0.007718408685814108
1139,253,6426,0.35135995108642853
1140,260,6426,0.0709027887723508
1141,266,6426,0.051935901250175706
1142,267,6426,0.17902635790675467
1143,269,6426,0.008995948551847445
1144,270,6426,0.13622782242441944
1145,278,6426,0.02665959858802197
1146,292,6426,0.010733405185529827
1147,297,6426,0.06885675852327033
1148,304,6426,0.0957271730482342
1149,308,6426,0.005715994516741494
1150,311,6426,0.08502637254115868
1151,320,6426,0.011223441172589941
1152,325,6426,0.05879675205936624
1153,342,6426,0.030073029954852237
1154,352,6426,0.014473768571929864
1155,359,6426,0.03143640471538789
1156,360,6426,0.10671937778962996
1157,361,6426,0.006003263683663118
1158,362,6426,0.015885645726711695
1159,364,6426,0.021803781593683843
1160,376,6426,0.03497621843381083
1161,379,6426,0.0866691627111385
1162,382,6426,0.024102138302626287
1163,390,6426,0.024151009601087358
1164,396,6426,0.03648330905958448
1165,397,6426,0.07419840520208285
1166,398,6426,0.1541013987945335
1167,409,6426,0.010370698407851542
1168,410,6426,0.03871334404541892
1169,411,6426,0.05576045877253945
1170,425,6426,0.016175303446793625
1171,426,6426,0.041695716501554854
1172,427,6426,0.05234926563710887
1173,428,6426,0.0566617752376359
1174,435,6426,0.07351639487479383
1175,458,6426,0.004956848797300915
1176,459,6426,0.0052857823438190584
1177,460,6426,0.01249335904359774
1178,474,6426,0.020665207779704386
1179,487,6426,0.030769499276397865
1180,506,6426,0.36217213480572924
1181,531,6426,0.03605032300378103
1182,534,6426,0.30364091943454885
1183,536,6426,0.3809684527257286
1184,544,6426,0.04217993315246968
1185,545,6426,0.042656279992761385
1186,546,6426,0.3291523209392135
1187,547,6426,0.10860858460920779
1188,549,6426,0.09111339617597129
1189,550,6426,0.0938976808804146
1190,553,6426,0.04386188024719838
1191,567,6426,0.16568569507630715
1192,568,6426,0.012270716501358574
1193,569,6426,0.014908553223504956
1194,570,6426,0.02632022924370936
1195,571,6426,0.005883889384111556
1196,572,6426,0.105595981700235
1197,573,6426,0.09625213272984272
1198,579,6426,0.02417053784552768
1199,682,6426,0.16234969617857267
1200,701,6426,0.6557132968693468
1201,705,6426,0.09040742395714224
1202,712,6426,0.10727223287883657
1203,713,6426,0.03612089318956148
1204,714,6426,0.09019317700687943
1205,715,6426,0.0056895381169117685
1206,716,6426,0.009893211481729381
1207,717,6426,0.03303663301672443
1208,718,6426,0.15868225830172827
1209,719,6426,0.019688365005988976
1210,720,6426,0.0705241909302553
1211,721,6426,0.05712575443130581
1212,722,6426,0.13941551479606853
1213,723,6426,0.0317845683416869
1214,724,6426,0.01659823812605563
1215,725,6426,0.2002287992872413
1216,726,6426,0.09362805548492542
1217,727,6426,0.03436489057910928
1218,731,6426,0.024836427067822815
1219,732,6426,0.05792150349380191
1220,741,6426,0.0017921768022830138
1221,796,6426,0.06939984291590756
1222,797,6426,0.07010842026552346
1223,798,6426,0.13304806956045964
1224,799,6426,0.034368782978749124
1225,806,6426,0.18273648284697447
1226,812,6426,0.3361557098698839
1227,907,6426,0.025811042502313704
1228,908,6426,0.13735185973764852
1229,909,6426,0.019965663988663337
1230,910,6426,0.013515022339196374
1231,911,6426,0.039797347587824564
1232,912,6426,0.06277745182083656
1233,913,6426,0.04893514974792795
1234,914,6426,0.16157275053446243
1235,915,6426,0.1893560080477698
1236,916,6426,0.32194218224329313
1237,917,6426,0.07460746476710164
1238,918,6426,0.030917137470911432
1239,919,6426,0.024271028993996902
1240,920,6426,0.02824195903869486
1241,921,6426,0.014288513937578235
1242,922,6426,0.01182681141694282
1243,923,6426,0.02266212494937954
1244,924,6426,0.09032396004688616
1245,925,6426,0.09809001736384881
1246,926,6426,0.08336942621782996
1247,927,6426,0.021621373406516625
1248,928,6426,0.008685216173049449
1249,929,6426,0.019758273648742466
1250,930,6426,0.01045846354180343
1251,938,6426,0.06355399321074894
1252,939,6426,0.09026986270763422
1253,940,6426,0.1562509115829994
1254,942,6426,0.07130953472260661
1255,952,6426,0.1558627589605373
1256,960,6426,0.11579061222114416
1257,961,6426,4.16592386063098
1258,962,6426,0.6416446819999573
1259,963,6426,0.024013160392867224
1260,965,6426,1.3584038970212176
1261,975,6426,0.1855078505605067
1262,986,6426,0.03475891057521726
1263,996,6426,0.022922155565974822
1264,997,6426,0.01418436378800775
1265,998,6426,0.14116333838030387
1266,999,6426,0.10585273218642006
1267,1000,6426,0.10070936522006978
1268,1001,6426,0.048168458056719
1269,1002,6426,0.2256551249542835
1270,1003,6426,0.19929372014617314
1271,1004,6426,0.03827425669034657
1272,1005,6426,0.008676926371865568
1273,1006,6426,0.048310356608992126
1274,1007,6426,0.03340308298681155
1275,1008,6426,0.2545739998811741
1276,1009,6426,0.06086933034713624
1277,1010,6426,0.03276187837555669
1278,1011,6426,0.042093252607473784
1279,1012,6426,0.010749194295024486
1280,1013,6426,0.060593352596483435
1281,1014,6426,0.05793115417979403
1282,1015,6426,0.05831172242423632
1283,1016,6426,0.022820473447872972
1284,1017,6426,0.04354393406855453
1285,1018,6426,0.055823350037483885
1286,1019,6426,0.007698920608932794
1287,1020,6426,0.6256456147751417
1288,1021,6426,0.006070470768543314
1289,1022,6426,0.03830783482404761
1290,1027,6426,0.1877348182983525
1291,1028,6426,0.12200220451934311
1292,1031,6426,0.016267907176073675
1293,1040,6426,0.08541438261927609
1294,1047,6426,0.027915847709106014
1295,1048,6426,0.02327849492874731
1296,1051,6426,0.028705716785280902
1297,1083,6426,0.012259102179106402
1298,1086,6426,0.12590809492998697
1299,1097,6426,0.2751092670569487
1300,1099,6426,0.0482783931710598
1301,1108,6426,0.027999959766819568
1302,1117,6426,0.012722140862482204
1303,1124,6426,0.32502080679727385
1304,1125,6426,0.03481804592068263
1305,1129,6426,0.07044801932562691
1306,1135,6426,0.044982592085866045
1307,1157,6426,0.34577861074017036
1308,1179,6426,0.19502979890809832
1309,1192,6426,0.010006186461067844
1310,1197,6426,0.07532928631422743
1311,1198,6426,0.10255930396669426
1312,1250,6426,0.11473791929908624
1313,1253,6426,0.017332551000124898
1314,1256,6426,0.13334991293709722
1315,1257,6426,0.11568782278349372
1316,1258,6426,0.1832534192412537
1317,1259,6426,0.21441119915191484
1318,1260,6426,0.2045271520724634
1319,1261,6426,0.05981534641006621
1320,1262,6426,0.07887431549300268
1321,1268,6426,0.027476001922145204
1322,1269,6426,0.022847793343753354
1323,1284,6426,0.013429652247082353
1324,1285,6426,0.014107597445385044
1325,1321,6426,0.13068974794960378
1326,1339,6426,0.01302462873171198
1327,1344,6426,0.10377205679142366
1328,1345,6426,0.013262561296240396
1329,1346,6426,0.009023068298137137
1330,1347,6426,0.020209943130373935
1331,1348,6426,0.050047222888300526
1332,1349,6426,0.6259578420845812
1333,1350,6426,0.054409186079909674
1334,1351,6426,0.06724880661649804
1335,1352,6426,0.042301948098716166
1336,1353,6426,0.051311298740647604
1337,1402,6426,0.012499269269833784
1338,1406,6426,0.02884269875746653
1339,1414,6426,0.08131631339384758
1340,1415,6426,0.054234614282470346
1341,1424,6426,0.01139392847442631
1342,1429,6426,0.24772182032859247
1343,1438,6426,0.01689225494798163
1344,1439,6426,0.02535208615948465
1345,1440,6426,0.08845549020135456
1346,1443,6426,0.0032835701357825098
1347,1444,6426,0.03349811982116615
1348,1445,6426,0.027426178363861724
1349,1447,6426,0.014923266058435355
1350,1452,6426,0.33168032144344
1351,1453,6426,0.2309392254219068
1352,1456,6426,0.019318025351477176
1353,1473,6426,0.09666931241100915
1354,1478,6426,0.03112144747562948
1355,1479,6426,0.10728467305918829
1356,1480,6426,0.09088207378444291
1357,1481,6426,0.12209735308546149
1358,1482,6426,0.009347995007604878
1359,1483,6426,0.25807364971573377
1360,1484,6426,0.024347847229958437
1361,1485,6426,0.02058902340524239
1362,1501,6426,0.04661157554659457
1363,1506,6426,0.0066365423202284805
1364,1507,6426,0.2665205073322017
1365,1509,6426,0.039117402165350784
1366,1512,6426,0.0159199582053734
1367,1513,6426,0.008333289099329778
1368,1516,6426,0.1621481344296484
1369,1530,6426,0.07952369642688567
1370,1541,6426,0.06997627789996985
1371,1547,6426,0.011437567676817454
1372,1549,6426,0.03824348237251694
1373,1550,6426,0.012669001311676236
1374,1553,6426,0.018209261945634995
1375,1554,6426,0.019170144061053
1376,1556,6426,0.016356250741402192
1377,1559,6426,0.05754248388858833
1378,1560,6426,0.09032152441335829
1379,1562,6426,0.10229672690752255
1380,1563,6426,0.014499428100268157
1381,1566,6426,0.03585287078308196
1382,88,6548,0.018978413296727
1383,126,6548,0.028041655722017743
1384,221,6548,0.1428692515525889
1385,295,6548,0.009218634139673557
1386,317,6548,0.008614773983623451
1387,329,6548,0.006169123950689265
1388,440,6548,0.05268456945483216
1389,441,6548,0.08764524780704047
1390,475,6548,0.04998127390381734
1391,476,6548,0.007385631983450245
1392,477,6548,0.050722863548209415
1393,526,6548,0.21376719765086102
1394,532,6548,0.02174231984959872
1395,551,6548,0.2698415468242358
1396,577,6548,0.182675616314191
1397,650,6548,0.018852804354097457
1398,651,6548,0.043435532866945126
1399,652,6548,0.03917877252352021
1400,653,6548,0.2041957934541629
1401,654,6548,0.33412687201545516
1402,655,6548,0.045142679238136876
1403,656,6548,0.05803351934763523
1404,657,6548,0.06517916839790788
1405,658,6548,0.09487185343842498
1406,659,6548,0.08017919545431315
1407,660,6548,0.19629938153975568
1408,661,6548,0.04930906913764909
1409,662,6548,0.10785886934073616
1410,663,6548,0.020185985888932532
1411,664,6548,0.04999873200761383
1412,665,6548,0.005039930874423377
1413,666,6548,0.00981467498663048
1414,667,6548,0.16860759127148373
1415,668,6548,0.04776470927220718
1416,669,6548,0.026340215776082688
1417,670,6548,0.012798154831540294
1418,671,6548,0.02243464784203222
1419,672,6548,0.12048190395119696
1420,673,6548,0.040102905721941834
1421,674,6548,0.017110071268499595
1422,675,6548,0.021540509042488148
1423,676,6548,0.14200609291908678
1424,677,6548,0.11080375662800143
1425,678,6548,0.15727730967249043
1426,679,6548,0.016143117452076958
1427,694,6548,0.07152892893720998
1428,695,6548,0.10021180694680801
1429,696,6548,0.005301997060638614
1430,697,6548,0.015264136793402803
1431,818,6548,0.04783380404971024
1432,819,6548,0.011493100533736984
1433,820,6548,0.0639590449408891
1434,821,6548,0.11401759735290276
1435,822,6548,0.05049264130563675
1436,823,6548,0.00757885391458725
1437,824,6548,0.07775671476106655
1438,825,6548,0.05422413912511551
1439,826,6548,0.005867473035920843
1440,827,6548,0.02294013550177866
1441,828,6548,0.0070040416047457985
1442,829,6548,0.007724547232550939
1443,830,6548,0.009463933647491958
1444,831,6548,0.0116376595912745
1445,832,6548,0.11561963455773897
1446,934,6548,0.27382020921816425
1447,936,6548,0.12647199790143993
1448,994,6548,0.2580379112338888
1449,1026,6548,0.04512617019136978
1450,1033,6548,0.10271069144663766
1451,1073,6548,0.12713645926659203
1452,1096,6548,0.014704777011001965
1453,1104,6548,0.07559337579069764
1454,1119,6548,0.08416615135722257
1455,1139,6548,0.047395718019460624
1456,1146,6548,0.13419833161051356
1457,1147,6548,0.09730474082494471
1458,1148,6548,0.012704526447219956
1459,1161,6548,0.1346569290003539
1460,1162,6548,0.02182298776675182
1461,1163,6548,0.03695310661214163
1462,1227,6548,0.07216588070074281
1463,1229,6548,0.19998229562781508
1464,1282,6548,0.05575309258633544
1465,1283,6548,0.22190345787198698
1466,1319,6548,0.012158473850260433
1467,1323,6548,0.021990784390426094
1468,1388,6548,0.08907816138603356
1469,1389,6548,0.029553292877322588
1470,1390,6548,0.023537124425282236
1471,1391,6548,0.02267435505825864
1472,1392,6548,0.03636896441778643
1473,1393,6548,0.014615248437433902
1474,1394,6548,0.01033830598205066
1475,1395,6548,0.03995802045843372
1476,1396,6548,0.0830693284052294
1477,1397,6548,0.06844289048650959
1478,1398,6548,0.020908981572234885
1479,1399,6548,0.009911270436865306
1480,1403,6548,0.15250329541969374
1481,1404,6548,0.10864278333479684
1482,1417,6548,0.018077651018040205
1483,1418,6548,0.0245405167761946
1484,1419,6548,0.014362934667131276
1485,1420,6548,0.05107235136932976
1486,1421,6548,0.030973710130499054
1487,1422,6548,0.07029267630485256
1488,1441,6548,0.12709935938792408
1489,1448,6548,0.1519823519160653
1490,1449,6548,0.1261607165969622
1491,1450,6548,0.0916893400239756
1492,1470,6548,0.08627182457412884
1493,1523,6548,0.01150241377199473
1494,1524,6548,0.009001152775919457
1495,1525,6548,0.030211680687284723
1496,1526,6548,0.16103999771123415
1497,1527,6548,0.01645079449271022
1498,1528,6548,0.01033217329938381
1499,1529,6548,0.07303681903160564
1500,1539,6548,0.1872288355520942
1501,1543,6548,0.06282270381983263
1502,1546,6548,0.3371843666902291
1503,1555,6548,0.10685201321035966
1504,1557,6548,0.10835160747324381
1505,1576,6548,0.4314267497200308
1506,1577,6548,0.023362007544273915
1507,1578,6548,0.3923486803472623
1508,1593,6548,0.024103399010394898
1509,1598,6548,0.1595460425982765
1510,1599,6548,0.1638552197755546
1511,1649,6548,0.11622375100080072
1512,1818,6548,4.084520234885013
1513,2172,6548,0.16020561856717225
1514,2201,6548,3.1506754544654054
1515,110,6308,0.009024898519242359
1516,422,6308,0.0765123768566005
1517,535,6308,0.041986828360668776
1518,604,6308,0.27044015554415096
1519,605,6308,0.06794295862811223
1520,606,6308,0.07220535958516752
1521,607,6308,0.17905219499933203
1522,608,6308,0.024662313665691646
1523,609,6308,0.0178867443813123
1524,610,6308,0.09143918763031572
1525,611,6308,0.020951221108583704
1526,612,6308,0.05884129887961902
1527,613,6308,0.07152007216217865
1528,614,6308,0.02278999509794639
1529,615,6308,0.036412983373290346
1530,1109,6308,0.202898858173017
1531,1275,6308,0.017682870697352686
1532,1279,6308,0.08907851168146352
1533,1411,6308,0.385457868565977
1534,1469,6308,0.01582532862258971
1535,1476,6308,0.10142239170646411
1536,1486,6308,0.1393833303907386
1537,1487,6308,0.04319111754113405
1538,1488,6308,0.017093707750894922
1539,1489,6308,0.01665356063182108
1540,186,6547,0.3784468825637282
1541,187,6547,0.2569718345672376
1542,195,6547,0.35353329660046684
1543,219,6547,0.46861949237763645
1544,222,6547,1.8955964458898866
1545,332,6547,0.2366097430331834
1546,333,6547,0.1089294847618684
1547,334,6547,0.10428840551054853
1548,335,6547,0.01067553076986901
1549,336,6547,0.15689380138291614
1550,337,6547,0.1252858465776895
1551,338,6547,0.01040219630640231
1552,339,6547,0.10567507049242027
1553,340,6547,0.16609438591229753
1554,391,6547,0.0067074171322426416
1555,392,6547,0.04444851098569544
1556,393,6547,0.04024161843198502
1557,429,6547,0.1160500711011023
1558,438,6547,0.01864399993905449
1559,439,6547,0.49166797926179767
1560,449,6547,0.04119804411077236
1561,467,6547,0.24758828245245657
1562,491,6547,0.07725680736724236
1563,498,6547,0.03480377443372327
1564,530,6547,0.4247433527606293
1565,700,6547,0.029787276893582706
1566,733,6547,0.019752559839923807
1567,813,6547,0.04544437277165963
1568,832,6547,0.03489607668174261
1569,833,6547,0.016496797966723552
1570,834,6547,0.017881178793039562
1571,835,6547,0.028463620814182633
1572,836,6547,0.09416064587502476
1573,837,6547,0.031018436902126828
1574,838,6547,0.014382951065791143
1575,839,6547,0.028194713219250954
1576,840,6547,0.015617227414662632
1577,841,6547,0.2985878188827367
1578,842,6547,0.08171328902500419
1579,843,6547,0.044628388850055024
1580,844,6547,0.03516655589303681
1581,845,6547,0.04122821167022141
1582,846,6547,0.036880954690804754
1583,847,6547,0.00979511010893887
1584,848,6547,0.12023734800502459
1585,849,6547,0.12210262963160207
1586,850,6547,0.019557652244882158
1587,851,6547,0.12543523824869715
1588,852,6547,0.040398201507560905
1589,853,6547,0.028365666996054324
1590,854,6547,0.0800853535547503
1591,855,6547,0.010495784026602959
1592,856,6547,0.07355742255129459
1593,857,6547,0.03803396038304375
1594,858,6547,0.0168363296929206
1595,859,6547,0.2914359649623533
1596,860,6547,0.08528154848379804
1597,861,6547,0.0702167024506491
1598,862,6547,0.03973594078770322
1599,863,6547,0.004834265468592022
1600,864,6547,0.08079627434059995
1601,865,6547,0.09079851533574321
1602,866,6547,0.02826396551589633
1603,867,6547,0.039932514814710704
1604,868,6547,0.04896643524593882
1605,869,6547,0.11262294445086005
1606,870,6547,0.06776881943065385
1607,944,6547,0.03981705956382827
1608,945,6547,0.15828018012560294
1609,946,6547,0.01544870518543669
1610,947,6547,0.23377757363065974
1611,948,6547,0.033290471089649935
1612,949,6547,0.00999451177294557
1613,1071,6547,0.089279120512596
1614,1091,6547,0.23276842167970443
1615,1101,6547,0.06671119749477163
1616,1113,6547,0.034909959256625
1617,1137,6547,0.008932342058182479
1618,1138,6547,0.09025707183905435
1619,1153,6547,0.062330927784400206
1620,1154,6547,0.19490284386760298
1621,1155,6547,0.030998897509534735
1622,1156,6547,0.03952453919977563
1623,1167,6547,0.010888594033171512
1624,1201,6547,0.04548132028882613
1625,1203,6547,0.4935611038302277
1626,1249,6547,0.05212444921448362
1627,1251,6547,0.010420117430871694
1628,1286,6547,0.016996440263652886
1629,1336,6547,0.045378003642966375
1630,1369,6547,0.0342062059342294
1631,1370,6547,0.01829475131714012
1632,1371,6547,0.05871906204160463
1633,1372,6547,0.06294758286545643
1634,1373,6547,0.046702754212267196
1635,1374,6547,0.0524197481557675
1636,1375,6547,0.018742605262330066
1637,1376,6547,0.016727788834988176
1638,1377,6547,0.008193146545429462
1639,1378,6547,0.01612431243038011
1640,1379,6547,0.01119488379466299
1641,1380,6547,0.030844225712284762
1642,1381,6547,0.11336225540275666
1643,1382,6547,0.017008621806483184
1644,1383,6547,0.01840704969656834
1645,1384,6547,0.04030037928744407
1646,1385,6547,0.03307276355326471
1647,1386,6547,0.03303034972295074
1648,1387,6547,0.022022400748417645
1649,1388,6547,0.04948814899106925
1650,1649,6547,1.0937132710685087
1651,2172,6547,0.9776593471606424
1652,2226,6547,1.7164795523059213
1653,318,6546,0.09848499646425721
1654,939,6546,0.12586135845881022
1655,992,6546,0.07496085283293055
1656,993,6546,0.11572997016103084
1657,995,6546,0.022856934504906782
1658,1144,6546,0.11987011833573938
1659,1429,6546,0.16191626909521278
1660,1442,6546,0.04548427565923575
1661,1507,6546,0.14419729858543984
